date,product_id,warehouse,opening_stock,received_stock,closing_stock,reorder_level,lead_time_days,date_year,date_month,date_day,date_weekday,date_quarter
2024-12-11,P005,Bengaluru,407,286,605,150,2,2024,12,11,Wednesday,4
2024-12-11,P006,Delhi,545,88,912,150,7,2024,12,11,Wednesday,4
2024-12-12,P001,Kolkata,943,184,619,150,10,2024,12,12,Thursday,4
2024-12-12,P002,Hyderabad,460,221,580,150,3,2024,12,12,Thursday,4
2024-12-12,P003,Mumbai,680,297,508,150,5,2024,12,12,Thursday,4
2024-12-12,P004,Hyderabad,304,95,817,150,5,2024,12,12,Thursday,4
2024-12-12,P005,Mumbai,385,113,128,150,7,2024,12,12,Thursday,4
2024-12-12,P006,Bengaluru,235,153,441,150,10,2024,12,12,Thursday,4
2024-12-13,P001,Delhi,635,207,482,150,4,2024,12,13,Friday,4
2024-12-13,P002,Delhi,745,97,180,150,4,2024,12,13,Friday,4
2024-12-13,P003,Bengaluru,832,218,425,150,2,2024,12,13,Friday,4
2024-12-13,P004,Bengaluru,450,201,354,150,9,2024,12,13,Friday,4
2024-12-13,P005,Delhi,616,286,314,150,3,2024,12,13,Friday,4
2024-12-13,P006,Delhi,443,271,856,150,6,2024,12,13,Friday,4
2024-12-14,P001,Bengaluru,580,188,100,150,8,2024,12,14,Saturday,4
2024-12-14,P002,Mumbai,954,33,294,150,4,2024,12,14,Saturday,4
2024-12-14,P003,Mumbai,926,50,418,150,8,2024,12,14,Saturday,4
2024-12-14,P004,Mumbai,764,206,352,150,2,2024,12,14,Saturday,4
2024-12-14,P005,Mumbai,549,103,546,150,7,2024,12,14,Saturday,4
2024-12-14,P006,Hyderabad,911,13,198,150,5,2024,12,14,Saturday,4
2024-12-15,P001,Kolkata,614,232,942,150,5,2024,12,15,Sunday,4
2024-12-15,P002,Mumbai,285,80,693,150,6,2024,12,15,Sunday,4
2024-12-15,P003,Hyderabad,784,224,130,150,10,2024,12,15,Sunday,4
2024-12-15,P004,Mumbai,653,74,258,150,10,2024,12,15,Sunday,4
2024-12-15,P005,Delhi,828,204,421,150,4,2024,12,15,Sunday,4
2024-12-15,P006,Mumbai,701,174,863,150,5,2024,12,15,Sunday,4
2024-12-16,P001,Mumbai,784,1,751,150,4,2024,12,16,Monday,4
2024-12-16,P002,Hyderabad,331,196,669,150,3,2024,12,16,Monday,4
2024-12-16,P003,Kolkata,427,229,664,150,3,2024,12,16,Monday,4
2024-12-16,P004,Mumbai,463,277,141,150,9,2024,12,16,Monday,4
2024-12-16,P005,Kolkata,265,216,275,150,5,2024,12,16,Monday,4
2024-12-16,P006,Bengaluru,243,112,530,150,10,2024,12,16,Monday,4
2024-12-17,P001,Kolkata,617,222,127,150,10,2024,12,17,Tuesday,4
2024-12-17,P002,Delhi,707,129,380,150,7,2024,12,17,Tuesday,4
2024-12-17,P003,Bengaluru,760,211,897,150,3,2024,12,17,Tuesday,4
2024-12-17,P004,Hyderabad,964,88,886,150,9,2024,12,17,Tuesday,4
2024-12-17,P005,Hyderabad,729,208,319,150,9,2024,12,17,Tuesday,4
2024-12-17,P006,Mumbai,398,127,216,150,10,2024,12,17,Tuesday,4
2024-12-18,P001,Bengaluru,651,62,629,150,9,2024,12,18,Wednesday,4
2024-12-18,P002,Bengaluru,613,111,653,150,10,2024,12,18,Wednesday,4
2024-12-18,P003,Kolkata,591,112,843,150,3,2024,12,18,Wednesday,4
2024-12-18,P004,Hyderabad,893,57,259,150,3,2024,12,18,Wednesday,4
2024-12-18,P005,Kolkata,788,140,813,150,6,2024,12,18,Wednesday,4
2024-12-18,P006,Bengaluru,392,289,650,150,4,2024,12,18,Wednesday,4
2024-12-19,P001,Hyderabad,978,214,388,150,7,2024,12,19,Thursday,4
2024-12-19,P002,Delhi,595,58,613,150,10,2024,12,19,Thursday,4
2024-12-19,P003,Mumbai,730,96,185,150,8,2024,12,19,Thursday,4
2024-12-19,P004,Bengaluru,245,128,503,150,5,2024,12,19,Thursday,4
2024-12-19,P005,Hyderabad,622,50,910,150,8,2024,12,19,Thursday,4
2024-12-19,P006,Bengaluru,678,254,304,150,3,2024,12,19,Thursday,4
2024-12-20,P001,Hyderabad,784,215,198,150,9,2024,12,20,Friday,4
2024-12-20,P002,Kolkata,468,10,618,150,8,2024,12,20,Friday,4
2024-12-20,P003,Hyderabad,533,38,399,150,7,2024,12,20,Friday,4
2024-12-20,P004,Delhi,276,41,331,150,3,2024,12,20,Friday,4
2024-12-20,P005,Delhi,301,118,978,150,4,2024,12,20,Friday,4
2024-12-20,P006,Kolkata,967,41,987,150,2,2024,12,20,Friday,4
2024-12-21,P001,Bengaluru,766,118,766,150,7,2024,12,21,Saturday,4
2024-12-21,P002,Bengaluru,335,277,246,150,8,2024,12,21,Saturday,4
2024-12-21,P003,Delhi,560,229,145,150,4,2024,12,21,Saturday,4
2024-12-21,P004,Mumbai,371,120,682,150,3,2024,12,21,Saturday,4
2024-12-21,P005,Delhi,231,258,924,150,3,2024,12,21,Saturday,4
2024-12-21,P006,Mumbai,838,201,940,150,2,2024,12,21,Saturday,4
2024-12-22,P001,Delhi,507,77,689,150,7,2024,12,22,Sunday,4
2024-12-22,P002,Bengaluru,360,79,502,150,6,2024,12,22,Sunday,4
2024-12-22,P003,Hyderabad,391,145,520,150,3,2024,12,22,Sunday,4
2024-12-22,P004,Kolkata,772,41,584,150,4,2024,12,22,Sunday,4
2024-12-22,P005,Kolkata,436,134,593,150,4,2024,12,22,Sunday,4
2024-12-22,P006,Hyderabad,402,23,407,150,6,2024,12,22,Sunday,4
2024-12-23,P001,Mumbai,693,129,994,150,7,2024,12,23,Monday,4
2024-12-23,P002,Delhi,621,199,298,150,7,2024,12,23,Monday,4
2024-12-23,P003,Hyderabad,769,25,718,150,10,2024,12,23,Monday,4
2024-12-23,P004,Hyderabad,300,69,995,150,5,2024,12,23,Monday,4
2024-12-23,P005,Delhi,708,45,798,150,5,2024,12,23,Monday,4
2024-12-23,P006,Kolkata,342,41,895,150,5,2024,12,23,Monday,4
2024-12-24,P001,Kolkata,777,85,868,150,9,2024,12,24,Tuesday,4
2024-12-24,P002,Hyderabad,498,300,724,150,5,2024,12,24,Tuesday,4
2024-12-24,P003,Kolkata,721,177,456,150,7,2024,12,24,Tuesday,4
2024-12-24,P004,Hyderabad,692,202,526,150,2,2024,12,24,Tuesday,4
2024-12-24,P005,Kolkata,609,98,470,150,4,2024,12,24,Tuesday,4
2024-12-24,P006,Delhi,735,113,419,150,3,2024,12,24,Tuesday,4
2024-12-25,P001,Kolkata,427,62,252,150,8,2024,12,25,Wednesday,4
2024-12-25,P002,Mumbai,591,231,942,150,6,2024,12,25,Wednesday,4
2024-12-25,P003,Delhi,462,57,246,150,7,2024,12,25,Wednesday,4
2024-12-25,P004,Bengaluru,913,14,151,150,6,2024,12,25,Wednesday,4
2024-12-25,P005,Kolkata,637,144,431,150,9,2024,12,25,Wednesday,4
2024-12-25,P006,Kolkata,540,170,346,150,3,2024,12,25,Wednesday,4
2024-12-26,P001,Kolkata,496,286,973,150,3,2024,12,26,Thursday,4
2024-12-26,P002,Kolkata,383,295,791,150,10,2024,12,26,Thursday,4
2024-12-26,P003,Hyderabad,794,104,480,150,2,2024,12,26,Thursday,4
2024-12-26,P004,Delhi,311,289,617,150,5,2024,12,26,Thursday,4
2024-12-26,P005,Kolkata,557,207,476,150,3,2024,12,26,Thursday,4
2024-12-26,P006,Delhi,860,45,572,150,6,2024,12,26,Thursday,4
2024-12-27,P001,Delhi,664,32,365,150,9,2024,12,27,Friday,4
2024-12-27,P002,Hyderabad,445,87,238,150,3,2024,12,27,Friday,4
2024-12-27,P003,Delhi,621,228,373,150,4,2024,12,27,Friday,4
2024-12-27,P004,Hyderabad,657,114,728,150,6,2024,12,27,Friday,4
2024-12-27,P005,Bengaluru,737,178,630,150,6,2024,12,27,Friday,4
2024-12-27,P006,Kolkata,530,156,544,150,3,2024,12,27,Friday,4
2024-12-28,P001,Hyderabad,203,76,355,150,4,2024,12,28,Saturday,4
2024-12-28,P002,Kolkata,621,292,161,150,6,2024,12,28,Saturday,4
2024-12-28,P003,Kolkata,945,186,372,150,3,2024,12,28,Saturday,4
2024-12-28,P004,Kolkata,404,51,935,150,4,2024,12,28,Saturday,4
2024-12-28,P005,Hyderabad,491,50,674,150,4,2024,12,28,Saturday,4
2024-12-28,P006,Mumbai,791,300,642,150,6,2024,12,28,Saturday,4
2024-12-29,P001,Kolkata,532,252,600,150,2,2024,12,29,Sunday,4
2024-12-29,P002,Mumbai,424,79,774,150,6,2024,12,29,Sunday,4
2024-12-29,P003,Kolkata,410,167,839,150,7,2024,12,29,Sunday,4
2024-12-29,P004,Delhi,854,47,514,150,6,2024,12,29,Sunday,4
2024-12-29,P005,Kolkata,776,271,271,150,8,2024,12,29,Sunday,4
2024-12-29,P006,Kolkata,372,0,441,150,6,2024,12,29,Sunday,4
2024-12-30,P001,Bengaluru,679,156,179,150,6,2024,12,30,Monday,4
2024-12-30,P002,Kolkata,446,78,959,150,4,2024,12,30,Monday,4
2024-12-30,P003,Kolkata,800,68,323,150,8,2024,12,30,Monday,4
2024-12-30,P004,Delhi,925,23,856,150,8,2024,12,30,Monday,4
2024-12-30,P005,Delhi,359,114,542,150,5,2024,12,30,Monday,4
2024-12-30,P006,Delhi,646,24,134,150,3,2024,12,30,Monday,4
2024-07-23,P005,Bengaluru,788,40,902,150,7,2024,7,23,Tuesday,3
2024-01-30,P001,Mumbai,453,201,635,150,3,2024,1,30,Tuesday,1
2024-12-08,P002,Hyderabad,472,117,762,150,10,2024,12,8,Sunday,4
2024-09-08,P004,Hyderabad,833,46,107,150,9,2024,9,8,Sunday,3
2024-07-22,P006,Mumbai,562,0,246,150,5,2024,7,22,Monday,3
2024-06-26,P006,Mumbai,565,86,880,150,10,2024,6,26,Wednesday,2
2024-03-26,P005,Kolkata,242,87,399,150,8,2024,3,26,Tuesday,1
2024-01-06,P005,Bengaluru,419,285,424,150,7,2024,1,6,Saturday,1
2024-10-28,P006,Bengaluru,305,84,605,150,8,2024,10,28,Monday,4
2024-04-20,P005,Delhi,301,156,772,150,4,2024,4,20,Saturday,2
2024-04-23,P003,Delhi,445,276,401,150,25,2024,4,23,Tuesday,2
2024-08-13,P005,Mumbai,313,235,538,150,25,2024,8,13,Tuesday,3
2024-07-02,P005,Mumbai,838,200,552,150,10,2024,7,2,Tuesday,3
2024-09-21,P003,Mumbai,607,49,780,150,7,2024,9,21,Saturday,3
2024-05-07,P006,Kolkata,627,171,620,150,3,2024,5,7,Tuesday,2
2024-05-26,P002,Delhi,603,218,381,150,10,2024,5,26,Sunday,2
2024-02-15,P002,Delhi,719,66,78,150,3,2024,2,15,Thursday,1
2024-06-26,P002,Kolkata,738,119,477,150,4,2024,6,26,Wednesday,2
2024-09-29,P005,Hyderabad,681,165,378,150,7,2024,9,29,Sunday,3
2024-05-07,P004,Mumbai,630,86,123,150,8,2024,5,7,Tuesday,2
2024-08-21,P003,Hyderabad,568,124,552,150,5,2024,8,21,Wednesday,3
2024-08-06,P005,Bengaluru,378,27,571,150,2,2024,8,6,Tuesday,3
2024-05-23,P002,Delhi,953,0,233,150,5,2024,5,23,Thursday,2
2024-10-26,P004,Mumbai,539,205,552,150,4,2024,10,26,Saturday,4
2024-12-18,P001,Bengaluru,627,92,590,150,9,2024,12,18,Wednesday,4
2024-09-26,P001,Mumbai,418,99,552,150,6,2024,9,26,Thursday,3
2024-12-08,P003,Delhi,398,320,962,150,3,2024,12,8,Sunday,4
2024-04-07,P005,Delhi,331,17,232,150,8,2024,4,7,Sunday,2
2024-06-30,P003,Kolkata,621,230,378,150,3,2024,6,30,Sunday,2
2024-01-05,P004,Hyderabad,509,107,704,150,7,2024,1,5,Friday,1
2024-11-07,P003,Hyderabad,984,77,907,150,6,2024,11,7,Thursday,4
2024-08-16,P003,Mumbai,601,257,557,150,7,2024,8,16,Friday,3
2024-05-31,P002,Mumbai,462,163,281,150,3,2024,5,31,Friday,2
2024-08-17,P006,Bengaluru,849,62,826,150,3,2024,8,17,Saturday,3
2024-09-23,P003,Bengaluru,567,187,836,150,2,2024,9,23,Monday,3
2024-07-14,P001,Hyderabad,404,247,329,150,25,2024,7,14,Sunday,3
2024-06-12,P001,Mumbai,610,39,254,150,2,2024,6,12,Wednesday,2
2024-06-07,P004,Bengaluru,223,99,552,150,3,2024,6,7,Friday,2
2024-06-07,P006,Hyderabad,504,136,492,150,10,2024,6,7,Friday,2
2024-01-04,P003,Mumbai,264,44,686,150,6,2024,1,4,Thursday,1
2024-07-07,P005,Delhi,564,88,535,150,2,2024,7,7,Sunday,3
2024-04-01,P006,Bengaluru,967,87,242,150,25,2024,4,1,Monday,2
2024-03-10,P003,Bengaluru,709,286,700,150,3,2024,3,10,Sunday,1
2024-11-18,P003,Delhi,306,65,625,150,25,2024,11,18,Monday,4
2024-01-25,P003,Hyderabad,441,254,275,150,7,2024,1,25,Thursday,1
2024-04-02,P006,Mumbai,521,306,735,150,10,2024,4,2,Tuesday,2
2024-09-22,P006,Mumbai,343,168,126,150,7,2024,9,22,Sunday,3
2024-02-20,P002,Bengaluru,491,30,582,150,2,2024,2,20,Tuesday,1
2024-05-25,P006,Hyderabad,378,275,209,150,6,2024,5,25,Saturday,2
2024-10-14,P002,Bengaluru,357,259,281,150,2,2024,10,14,Monday,4
2024-09-28,P005,Bengaluru,865,143,552,150,3,2024,9,28,Saturday,3
2024-10-26,P005,Kolkata,543,156,352,150,10,2024,10,26,Saturday,4
2024-11-06,P003,Hyderabad,771,217,552,150,2,2024,11,6,Wednesday,4
2024-04-09,P004,Hyderabad,914,276,770,150,9,2024,4,9,Tuesday,2
2024-12-09,P006,Bengaluru,625,67,505,150,6,2024,12,9,Monday,4
2024-04-10,P004,Delhi,453,286,552,150,3,2024,4,10,Wednesday,2
2024-03-01,P003,Hyderabad,647,0,123,150,2,2024,3,1,Friday,1
2024-09-22,P004,Delhi,784,68,796,150,2,2024,9,22,Sunday,3
2024-01-01,P001,Bengaluru,328,48,931,150,6,2024,1,1,Monday,1
2024-01-11,P004,Bengaluru,518,208,491,150,3,2024,1,11,Thursday,1
2024-10-13,P001,Bengaluru,855,68,552,150,4,2024,10,13,Sunday,4
2024-11-04,P001,Hyderabad,289,209,910,150,10,2024,11,4,Monday,4
2024-06-17,P003,Kolkata,262,0,93,150,10,2024,6,17,Monday,2
2024-05-26,P004,Hyderabad,371,40,1043,150,6,2024,5,26,Sunday,2
2024-04-23,P006,Delhi,692,243,679,150,5,2024,4,23,Tuesday,2
2024-08-30,P005,Delhi,532,120,452,150,10,2024,8,30,Friday,3
2024-12-01,P006,Bengaluru,585,303,464,150,5,2024,12,1,Sunday,4
2024-01-04,P004,Kolkata,812,132,550,150,8,2024,1,4,Thursday,1
2024-02-07,P004,Delhi,979,171,493,150,25,2024,2,7,Wednesday,1
2024-08-28,P005,Kolkata,993,157,323,150,2,2024,8,28,Wednesday,3
2024-08-21,P005,Kolkata,630,208,552,150,4,2024,8,21,Wednesday,3
2024-02-18,P006,Bengaluru,432,230,139,150,3,2024,2,18,Sunday,1
2024-10-15,P001,Kolkata,679,194,323,150,9,2024,10,15,Tuesday,4
2024-09-07,P003,Hyderabad,762,302,822,150,6,2024,9,7,Saturday,3
2024-11-20,P002,Bengaluru,605,290,420,150,10,2024,11,20,Wednesday,4
2024-05-20,P002,Kolkata,806,146,182,150,7,2024,5,20,Monday,2
2024-02-27,P006,Mumbai,891,28,245,150,6,2024,2,27,Tuesday,1
2024-05-17,P004,Bengaluru,582,289,359,150,25,2024,5,17,Friday,2
2024-05-21,P003,Hyderabad,211,312,552,150,2,2024,5,21,Tuesday,2
2024-10-15,P003,Hyderabad,988,0,756,150,10,2024,10,15,Tuesday,4
2024-04-10,P004,Delhi,431,280,961,150,3,2024,4,10,Wednesday,2
2024-02-27,P006,Mumbai,852,13,298,150,6,2024,2,27,Tuesday,1
2024-07-29,P005,Bengaluru,327,35,662,150,25,2024,7,29,Monday,3
2024-03-05,P006,Delhi,450,268,775,150,4,2024,3,5,Tuesday,1
2024-06-25,P003,Hyderabad,601,191,186,150,7,2024,6,25,Tuesday,2
2024-05-11,P001,Mumbai,657,39,370,150,5,2024,5,11,Saturday,2
2024-07-20,P002,Bengaluru,414,45,208,150,8,2024,7,20,Saturday,3
2024-02-03,P002,Mumbai,601,148,839,150,7,2024,2,3,Saturday,1
2024-10-02,P005,Hyderabad,528,151,901,150,9,2024,10,2,Wednesday,4
2024-08-10,P002,Mumbai,793,236,586,150,3,2024,8,10,Saturday,3
2024-10-15,P002,Kolkata,927,101,235,150,3,2024,10,15,Tuesday,4
2024-04-08,P006,Bengaluru,680,155,96,150,5,2024,4,8,Monday,2
2024-09-22,P004,Delhi,777,65,552,150,2,2024,9,22,Sunday,3
2024-05-24,P006,Mumbai,877,0,147,150,4,2024,5,24,Friday,2
2024-08-16,P005,Kolkata,392,195,644,150,4,2024,8,16,Friday,3
2024-01-04,P001,Hyderabad,443,92,304,150,10,2024,1,4,Thursday,1
2024-12-05,P002,Kolkata,395,62,913,150,25,2024,12,5,Thursday,4
2024-08-24,P002,Kolkata,573,206,478,150,2,2024,8,24,Saturday,3
2024-11-04,P006,Kolkata,239,171,833,150,25,2024,11,4,Monday,4
2024-04-24,P001,Bengaluru,601,276,683,150,10,2024,4,24,Wednesday,2
2024-11-17,P006,Mumbai,616,265,437,150,25,2024,11,17,Sunday,4
2024-06-22,P001,Kolkata,517,245,162,150,3,2024,6,22,Saturday,2
2024-06-20,P002,Bengaluru,705,276,552,150,8,2024,6,20,Thursday,2
2024-04-26,P004,Mumbai,437,48,239,150,3,2024,4,26,Friday,2
2024-06-16,P002,Bengaluru,588,227,310,150,25,2024,6,16,Sunday,2
2024-01-29,P002,Mumbai,675,172,1008,150,9,2024,1,29,Monday,1
2024-07-10,P004,Delhi,879,207,934,150,25,2024,7,10,Wednesday,3
2024-10-22,P004,Kolkata,601,254,648,150,2,2024,10,22,Tuesday,4
2024-07-21,P006,Bengaluru,736,280,557,150,5,2024,7,21,Sunday,3
2024-04-26,P001,Delhi,922,57,683,150,7,2024,4,26,Friday,2
2024-10-12,P005,Hyderabad,601,257,208,150,3,2024,10,12,Saturday,4
2024-05-28,P004,Delhi,729,41,974,150,2,2024,5,28,Tuesday,2
2024-07-21,P003,Delhi,429,2,651,150,2,2024,7,21,Sunday,3
2024-02-28,P004,Hyderabad,723,222,462,150,5,2024,2,28,Wednesday,1
2024-09-28,P004,Mumbai,622,55,552,150,6,2024,9,28,Saturday,3
2024-07-15,P001,Bengaluru,934,29,447,150,3,2024,7,15,Monday,3
2024-07-14,P006,Kolkata,289,309,421,150,7,2024,7,14,Sunday,3
2024-12-26,P003,Hyderabad,782,134,420,150,2,2024,12,26,Thursday,4
2024-11-22,P003,Bengaluru,624,204,426,150,9,2024,11,22,Friday,4
2024-02-15,P001,Bengaluru,460,267,552,150,7,2024,2,15,Thursday,1
2024-01-10,P001,Bengaluru,582,199,556,150,9,2024,1,10,Wednesday,1
2024-06-17,P005,Delhi,943,57,286,150,10,2024,6,17,Monday,2
2024-04-01,P005,Mumbai,323,195,767,150,2,2024,4,1,Monday,2
2024-12-29,P002,Mumbai,444,62,552,150,6,2024,12,29,Sunday,4
2024-09-05,P001,Delhi,684,26,552,150,3,2024,9,5,Thursday,3
2024-04-16,P004,Hyderabad,475,32,879,150,7,2024,4,16,Tuesday,2
2024-07-13,P001,Bengaluru,156,172,87,150,8,2024,7,13,Saturday,3
2024-05-14,P006,Delhi,780,138,619,150,9,2024,5,14,Tuesday,2
2024-02-05,P006,Hyderabad,747,176,274,150,10,2024,2,5,Monday,1
2024-12-26,P004,Delhi,601,304,589,150,5,2024,12,26,Thursday,4
2024-01-20,P002,Hyderabad,921,301,585,150,3,2024,1,20,Saturday,1
2024-11-26,P003,Hyderabad,754,79,858,150,2,2024,11,26,Tuesday,4
2024-11-22,P003,Bengaluru,605,209,420,150,9,2024,11,22,Friday,4
2024-09-14,P002,Mumbai,1017,150,743,150,6,2024,9,14,Saturday,3
2024-05-16,P006,Hyderabad,243,182,697,150,6,2024,5,16,Thursday,2
2024-06-29,P006,Bengaluru,520,315,552,150,3,2024,6,29,Saturday,2
2024-01-15,P001,Kolkata,867,51,858,150,5,2024,1,15,Monday,1
2024-12-24,P002,Hyderabad,512,308,770,150,5,2024,12,24,Tuesday,4
2024-12-27,P002,Hyderabad,457,111,267,150,3,2024,12,27,Friday,4
2024-08-20,P006,Hyderabad,975,278,794,150,25,2024,8,20,Tuesday,3
2024-04-20,P004,Hyderabad,982,290,552,150,10,2024,4,20,Saturday,2
2024-09-15,P003,Mumbai,904,69,807,150,6,2024,9,15,Sunday,3
2024-09-05,P002,Delhi,601,197,1015,150,7,2024,9,5,Thursday,3
2024-05-02,P003,Mumbai,635,315,552,150,10,2024,5,2,Thursday,2
2024-09-11,P006,Delhi,845,243,464,150,3,2024,9,11,Wednesday,3
2024-08-14,P003,Kolkata,912,134,243,150,10,2024,8,14,Wednesday,3
2024-10-22,P002,Mumbai,228,221,900,150,6,2024,10,22,Tuesday,4
2024-02-08,P003,Delhi,426,236,484,150,25,2024,2,8,Thursday,1
2024-08-17,P002,Mumbai,741,172,906,150,3,2024,8,17,Saturday,3
2024-08-15,P001,Hyderabad,402,177,320,150,8,2024,8,15,Thursday,3
